"AnimalID","t_0","site_0","Mass_std","Sex","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"922R",2011,"PYRAMID ROCK",-0.386020731551915,"M",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"923R",2011,"PYRAMID ROCK",0.589444654689619,"M",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"924R",2011,"PYRAMID ROCK",-0.373352349912415,"M",12,12,12,12,12,12,12,12,12,12,12,2,12,12,12,12,12,12,12
"925R",2011,"PYRAMID ROCK",-0.0946479538434053,"F",12,12,12,12,12,12,12,12,12,12,1,2,3,4,5,6,7,8,9
"926R",2011,"PYRAMID ROCK",-0.626719982702424,"F",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"927R",2011,"PYRAMID ROCK",1.08351153863014,"M",12,12,12,12,12,12,12,12,12,12,12,2,12,12,12,12,12,12,12
"928R",2011,"PYRAMID ROCK",0.386750548457612,"F",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"929R",2011,"PYRAMID ROCK",0.842812287479627,"M",12,12,12,12,12,12,12,12,12,12,12,2,3,4,5,6,7,8,9
"92R",2001,"PYRAMID ROCK",-0.0693111905644041,"M",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"92Y",2002,"SOUTH SEAL ROCK",0.716128471084623,"M",12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"930R",2011,"PYRAMID ROCK",-0.132653098761906,"F",12,12,12,12,12,12,12,12,12,12,12,2,3,4,5,6,7,8,9
"931R",2011,"PYRAMID ROCK",0.90615419567713,"F",12,12,12,12,12,12,12,12,12,12,12,2,3,4,5,6,7,12,9
"932R",2011,"PYRAMID ROCK",0.538771128131617,"M",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"933R",2011,"PYRAMID ROCK",0.260066732062607,"M",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"934R",2011,"PYRAMID ROCK",-0.0439744272854033,"F",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"935R",2011,"PYRAMID ROCK",-0.373352349912415,"F",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"936R",2011,"PYRAMID ROCK",-0.51270454794692,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,12
"937R",2011,"PYRAMID ROCK",0.0953777707491013,"M",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"938R",2011,"PYRAMID ROCK",0.399418930097112,"M",12,12,12,12,12,12,12,12,12,12,1,2,12,4,12,6,7,8,12
"939R",2011,"PYRAMID ROCK",0.89348581403763,"M",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"93R",2001,"PYRAMID ROCK",-0.576046456144422,"M",12,12,3,4,5,6,7,8,9,10,12,11,11,12,12,11,12,12,12
"93Y",2002,"SOUTH SEAL ROCK",0.855480669119128,"M",12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"940R",2011,"PYRAMID ROCK",-0.132653098761906,"F",12,12,12,12,12,12,12,12,12,12,12,2,3,4,5,6,12,12,12
"941R",2011,"PYRAMID ROCK",-0.588714837783923,"F",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"942R",2011,"PYRAMID ROCK",-0.424025876470417,"F",12,12,12,12,12,12,12,12,12,12,12,2,3,4,5,6,7,8,12
"943R",2011,"PYRAMID ROCK",0.880817432398129,"M",12,12,12,12,12,12,12,12,12,12,1,2,3,4,5,6,7,12,9
"944R",2011,"PYRAMID ROCK",0.412087311736612,"F",12,12,12,12,12,12,12,12,12,12,12,2,12,4,5,6,7,12,12
"945R",2011,"PYRAMID ROCK",0.804807142561126,"M",12,12,12,12,12,12,12,12,12,12,12,2,3,4,5,6,7,12,9
"946R",2011,"PYRAMID ROCK",0.538771128131617,"F",12,12,12,12,12,12,12,12,12,12,1,2,3,4,5,12,12,12,12
"947R",2011,"PYRAMID ROCK",-0.652056745981425,"M",12,12,12,12,12,12,12,12,12,12,12,2,3,12,12,12,12,12,12
"948R",2011,"PYRAMID ROCK",-0.310010441714913,"M",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"949R",2011,"PYRAMID ROCK",-0.284673678435912,"M",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"94R",2001,"PYRAMID ROCK",0.247398350423107,"M",12,2,3,4,5,6,7,8,9,12,12,12,12,12,12,12,12,12,12
"94Y",2002,"SOUTH SEAL ROCK",-0.576046456144422,"F",12,12,2,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"950R",2011,"PYRAMID ROCK",-0.360683968272914,"F",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"951R",2011,"PYRAMID ROCK",0.120714534028103,"F",12,12,12,12,12,12,12,12,12,12,1,2,3,4,5,6,7,12,12
"952R",2011,"PYRAMID ROCK",0.741465234363624,"M",12,12,12,12,12,12,12,12,12,12,12,2,3,4,12,6,7,12,12
"953R",2011,"PYRAMID ROCK",-0.715398654178927,"M",12,12,12,12,12,12,12,12,12,12,12,12,3,12,12,12,12,12,12
"954R",2011,"PYRAMID ROCK",0.260066732062607,"F",12,12,12,12,12,12,12,12,12,12,12,2,3,4,5,6,7,12,9
"955R",2011,"PYRAMID ROCK",0.234729968783606,"F",12,12,12,12,12,12,12,12,12,12,12,12,3,12,5,6,7,8,9
"956R",2011,"PYRAMID ROCK",1.47623136945465,"M",12,12,12,12,12,12,12,12,12,12,12,12,3,4,12,12,12,12,12
"957R",2011,"PYRAMID ROCK",-0.119984717122406,"F",12,12,12,12,12,12,12,12,12,12,12,2,3,4,5,6,7,8,9
"958R",2011,"PYRAMID ROCK",0.0320358625515991,"M",12,12,12,12,12,12,12,12,12,12,12,2,12,12,12,12,12,12,12
"959R",2011,"PYRAMID ROCK",-0.360683968272914,"M",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"95R",2001,"PYRAMID ROCK",-0.107316335482906,"M",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"95Y",2002,"SOUTH SEAL ROCK",0.602113036329119,"M",12,12,12,12,12,5,6,7,12,9,10,11,12,12,12,12,12,12,12
"960R",2011,"PYRAMID ROCK",0.272735113702108,"M",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"961R",2011,"PYRAMID ROCK",0.652786562887121,"M",12,12,12,12,12,12,12,12,12,12,1,2,3,4,5,6,7,8,12
"962R",2011,"PYRAMID ROCK",-0.335347204993914,"F",12,12,12,12,12,12,12,12,12,12,12,2,3,4,5,6,7,8,9
"963R",2011,"PYRAMID ROCK",0.602113036329119,"F",12,12,12,12,12,12,12,12,12,12,1,2,3,4,5,6,7,8,9
"964R",2011,"PYRAMID ROCK",-0.0819795722039047,"F",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"965R",2011,"PYRAMID ROCK",0.678123326166122,"M",12,12,12,12,12,12,12,12,12,12,12,12,3,12,12,12,12,12,12
"966R",2011,"PYRAMID ROCK",0.779470379282126,"M",12,12,12,12,12,12,12,12,12,12,1,2,3,4,12,12,12,12,12
"967R",2011,"PYRAMID ROCK",0.665454944526621,"F",12,12,12,12,12,12,12,12,12,12,12,2,3,4,5,6,7,8,9
"968R",2011,"PYRAMID ROCK",0.716128471084623,"M",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"969R",2011,"PYRAMID ROCK",-0.360683968272914,"F",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"96R",2001,"PYRAMID ROCK",0.33607702189961,"M",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"96Y",2002,"SOUTH SEAL ROCK",0.133382915667603,"F",12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"970R",2011,"PYRAMID ROCK",0.171388060586104,"F",12,12,12,12,12,12,12,12,12,12,1,2,3,4,5,6,7,8,12
"971R",2011,"PYRAMID ROCK",0.716128471084623,"F",12,12,12,12,12,12,12,12,12,12,12,2,3,4,5,6,12,8,12
"972R",2011,"PYRAMID ROCK",-0.297342060075412,"F",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"973R",2011,"PYRAMID ROCK",-0.183326625319908,"F",12,12,12,12,12,12,12,12,12,12,12,12,3,12,12,12,12,12,12
"974R",2011,"PYRAMID ROCK",0.00669909927259831,"F",12,12,12,12,12,12,12,12,12,12,12,2,12,12,12,12,12,12,12
"975R",2011,"PYRAMID ROCK",0.652786562887121,"M",12,12,12,12,12,12,12,12,12,12,12,2,3,4,5,6,7,12,9
"976R",2011,"PYRAMID ROCK",0.133382915667603,"M",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"977R",2011,"PYRAMID ROCK",0.716128471084623,"M",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"978R",2011,"PYRAMID ROCK",0.0827093891096012,"F",12,12,12,12,12,12,12,12,12,12,12,2,12,12,12,12,12,12,12
"979R",2011,"PYRAMID ROCK",-0.0313060456459031,"F",12,12,12,12,12,12,12,12,12,12,1,2,3,4,5,6,12,12,12
"97R",2001,"PYRAMID ROCK",-0.740735417457928,"M",12,12,3,4,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"97Y",2002,"SOUTH SEAL ROCK",-0.310010441714913,"M",12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"980R",2011,"PYRAMID ROCK",-0.652056745981425,"M",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"981R",2011,"PYRAMID ROCK",0.0320358625515991,"F",12,12,12,12,12,12,12,12,12,12,12,12,3,4,5,6,7,8,12
"982R",2011,"PYRAMID ROCK",-0.563378074504922,"F",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"983R",2011,"PYRAMID ROCK",0.0953777707491013,"M",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"984R",2011,"PYRAMID ROCK",-0.411357494830916,"F",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"985R",2011,"PYRAMID ROCK",-0.0186376640064025,"M",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"986R",2011,"PYRAMID ROCK",-0.0439744272854033,"M",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"987R",2011,"PYRAMID ROCK",0.184056442225605,"M",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"988R",2011,"PYRAMID ROCK",0.146051297307103,"M",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"989R",2011,"PYRAMID ROCK",-0.0186376640064025,"F",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"98R",2001,"PYRAMID ROCK",-0.0566428089249039,"M",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"98Y",2002,"SOUTH SEAL ROCK",0.931490958956131,"M",12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"990R",2011,"PYRAMID ROCK",-0.386020731551915,"F",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"991R",2011,"PYRAMID ROCK",0.108046152388602,"F",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"992R",2011,"PYRAMID ROCK",0.171388060586104,"F",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"993R",2011,"PYRAMID ROCK",-0.538041311225921,"M",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"994R",2011,"PYRAMID ROCK",-0.652056745981425,"M",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"995R",2011,"PYRAMID ROCK",-0.132653098761906,"M",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"996R",2011,"PYRAMID ROCK",0.640118181247621,"M",12,12,12,12,12,12,12,12,12,12,12,2,12,12,12,12,12,12,12
"997R",2011,"PYRAMID ROCK",0.120714534028103,"M",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"998R",2011,"PYRAMID ROCK",0.855480669119128,"M",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,6,7,8,12
"999R",2011,"PYRAMID ROCK",0.412087311736612,"F",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"99R",2001,"PYRAMID ROCK",-0.0186376640064025,"M",12,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"99Y",2002,"SOUTH SEAL ROCK",0.437424075015614,"F",12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"9R",2001,"PYRAMID ROCK",-0.436694258109917,"M",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"9Y",2002,"SOUTH SEAL ROCK",0.0573726258306004,"F",12,1,2,3,4,5,6,7,8,12,12,11,11,11,11,12,11,11,12
"FT001",2005,"PYRAMID ROCK",0.399418930097112,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT002",2005,"PYRAMID ROCK",-0.272005296796411,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT003",2005,"PYRAMID ROCK",0.0573726258306004,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT004",2005,"PYRAMID ROCK",0.754133616003125,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT005",2005,"PYRAMID ROCK",-0.0186376640064025,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT006",2005,"PYRAMID ROCK",0.171388060586104,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT007",2005,"PYRAMID ROCK",-0.462031021388918,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT008",2005,"PYRAMID ROCK",0.196724823865105,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT009",2005,"PYRAMID ROCK",-0.335347204993914,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT010",2005,"PYRAMID ROCK",-0.195995006959409,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT011",2005,"PYRAMID ROCK",0.120714534028103,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT012",2005,"PYRAMID ROCK",0.171388060586104,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT013",2005,"PYRAMID ROCK",-0.259336915156911,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT014",2005,"PYRAMID ROCK",-0.79140894401593,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT015",2005,"PYRAMID ROCK",0.412087311736612,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT016",2005,"PYRAMID ROCK",0.488097601573615,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT017",2005,"PYRAMID ROCK",0.0193674809120989,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT018",2005,"PYRAMID ROCK",-0.145321480401407,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT019",2005,"PYRAMID ROCK",0.298071876981109,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT020",2005,"PYRAMID ROCK",0.120714534028103,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT021",2005,"PYRAMID ROCK",-0.0186376640064025,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT022",2005,"PYRAMID ROCK",-0.563378074504922,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT023",2005,"PYRAMID ROCK",0.652786562887121,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT024",2005,"PYRAMID ROCK",0.298071876981109,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT025",2005,"PYRAMID ROCK",0.0447042441910997,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT026",2005,"PYRAMID ROCK",-0.170658243680408,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT027",2005,"PYRAMID ROCK",0.652786562887121,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT028",2005,"PYRAMID ROCK",-0.170658243680408,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT029",2005,"PYRAMID ROCK",-0.0566428089249039,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT030",2005,"PYRAMID ROCK",-0.0566428089249039,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT031",2005,"PYRAMID ROCK",1.18485859174614,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT032",2005,"PYRAMID ROCK",0.944159340595631,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT033",2005,"PYRAMID ROCK",-0.51270454794692,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT034",2005,"PYRAMID ROCK",-0.0313060456459031,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT035",2005,"PYRAMID ROCK",-0.0946479538434053,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT036",2005,"PYRAMID ROCK",0.00669909927259831,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT037",2005,"PYRAMID ROCK",0.665454944526621,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT038",2005,"PYRAMID ROCK",-0.132653098761906,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT039",2005,"PYRAMID ROCK",-0.183326625319908,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT040",2005,"PYRAMID ROCK",0.817475524200627,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT041",2005,"PYRAMID ROCK",0.488097601573615,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT042",2005,"PYRAMID ROCK",-0.690061890899926,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT043",2005,"PYRAMID ROCK",0.652786562887121,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT044",2005,"PYRAMID ROCK",-0.23400015187791,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT045",2005,"PYRAMID ROCK",0.209393205504606,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT046",2005,"PYRAMID ROCK",0.652786562887121,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT047",2005,"PYRAMID ROCK",0.551439509771118,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT048",2005,"PYRAMID ROCK",0.956827722235132,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT049",2005,"PYRAMID ROCK",0.310740258620609,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT050",2005,"PYRAMID ROCK",-0.474699403028419,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT051",2005,"PYRAMID ROCK",-0.500036166307419,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT052",2005,"PYRAMID ROCK",-0.664725127620925,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT053",2005,"PYRAMID ROCK",0.792138760921626,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT054",2005,"PYRAMID ROCK",-0.335347204993914,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT055",2005,"PYRAMID ROCK",-0.195995006959409,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT056",2005,"PYRAMID ROCK",0.0953777707491013,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT057",2005,"PYRAMID ROCK",0.589444654689619,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT058",2005,"PYRAMID ROCK",-0.449362639749417,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT059",2005,"PYRAMID ROCK",0.526102746492117,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT060",2005,"PYRAMID ROCK",0.171388060586104,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT061",2005,"PYRAMID ROCK",-0.0186376640064025,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT062",2005,"PYRAMID ROCK",1.24820049994364,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT063",2005,"PYRAMID ROCK",0.184056442225605,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT064",2005,"PYRAMID ROCK",0.488097601573615,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT065",2005,"PYRAMID ROCK",-0.183326625319908,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT066",2005,"PYRAMID ROCK",-0.170658243680408,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT067",2005,"PYRAMID ROCK",-0.373352349912415,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT068",2005,"PYRAMID ROCK",-0.652056745981425,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT069",2005,"PYRAMID ROCK",-0.107316335482906,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT070",2005,"PYRAMID ROCK",-0.449362639749417,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT071",2005,"PYRAMID ROCK",-0.310010441714913,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT072",2005,"PYRAMID ROCK",-0.0819795722039047,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT073",2005,"PYRAMID ROCK",-0.588714837783923,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT074",2005,"PYRAMID ROCK",-0.474699403028419,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT075",2005,"PYRAMID ROCK",-0.487367784667919,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT076",2005,"PYRAMID ROCK",-0.474699403028419,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT077",2005,"PYRAMID ROCK",-0.626719982702424,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT078",2005,"PYRAMID ROCK",0.716128471084623,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT079",2005,"PYRAMID ROCK",0.513434364852616,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"FT080",2005,"PYRAMID ROCK",-0.310010441714913,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"O001",2010,"BONNEVILLE DAM",-3.24907498207902,"M",12,12,12,12,12,12,12,12,12,12,2,3,12,12,6,12,12,12,12
"O002",2010,"BONNEVILLE DAM",-3.24907498207902,"M",12,12,12,12,12,12,12,12,12,1,2,3,4,5,12,7,12,12,12
"O003",2010,"BONNEVILLE DAM",-3.24907498207902,"M",12,12,12,12,12,12,12,12,12,1,2,12,12,12,12,12,12,12,12
"O004",2010,"BONNEVILLE DAM",-3.24907498207902,"M",12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12
"O005",2010,"BONNEVILLE DAM",-3.24907498207902,"M",12,12,12,12,12,12,12,12,12,1,2,3,4,12,12,12,12,12,12
"O006",2010,"BONNEVILLE DAM",-3.24907498207902,"M",12,12,12,12,12,12,12,12,12,1,12,3,12,12,12,12,12,12,12
"O007",2010,"BONNEVILLE DAM",-3.24907498207902,"M",12,12,12,12,12,12,12,12,12,12,2,3,4,5,6,7,8,9,10
"O008",2010,"BONNEVILLE DAM",-3.24907498207902,"M",12,12,12,12,12,12,12,12,12,12,2,3,4,12,12,12,12,12,12
"O009",2011,"BONNEVILLE DAM",-3.24907498207902,"M",12,12,12,12,12,12,12,12,12,12,1,2,12,12,12,12,12,12,12
"O10",2011,"BONNEVILLE DAM",-3.24907498207902,"M",12,12,12,12,12,12,12,12,12,12,1,2,12,12,12,12,12,12,12
"O11",2011,"BONNEVILLE DAM",-3.24907498207902,"M",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"O12",2011,"BONNEVILLE DAM",-3.24907498207902,"M",12,12,12,12,12,12,12,12,12,12,1,2,12,12,5,12,7,8,9
"O13",2011,"BONNEVILLE DAM",-3.24907498207902,"M",12,12,12,12,12,12,12,12,12,12,1,2,3,12,12,12,12,8,12
"O14",2011,"BONNEVILLE DAM",-3.24907498207902,"M",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"O15",2011,"BONNEVILLE DAM",-3.24907498207902,"M",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12
"O16",2011,"BONNEVILLE DAM",-3.24907498207902,"M",12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,8,12
"O17",2011,"BONNEVILLE DAM",-3.24907498207902,"M",12,12,12,12,12,12,12,12,12,12,1,2,12,12,12,12,12,12,12
"O18",2012,"BONNEVILLE DAM",-3.24907498207902,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,3,12,12,12,12,12
"O19",2012,"BONNEVILLE DAM",-3.24907498207902,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,12,12,8
"O20",2012,"BONNEVILLE DAM",-3.24907498207902,"M",12,12,12,12,12,12,12,12,12,12,12,1,2,3,4,5,6,7,8
"O21",2012,"BONNEVILLE DAM",-3.24907498207902,"M",12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12
"O22",2012,"BONNEVILLE DAM",-3.24907498207902,"M",12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12
"O23",2012,"BONNEVILLE DAM",-3.24907498207902,"M",12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12
"O24",2012,"BONNEVILLE DAM",-3.24907498207902,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,7,12
