"AnimalID","SiteName","Beach","Region","Time","Sex","Age","Behavior","Platform","date","datetime","pup_evidence"
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"04/19/2006",2006-04-19 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"04/24/2006",2006-04-24 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"04/26/2006",2006-04-26 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,NA,NA,NA,NA,"05/18/2006",2006-05-18 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"UNK","P",NA,NA,"05/28/2006",2006-05-28 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"UNK","P",NA,NA,"05/29/2006",2006-05-29 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,NA,NA,NA,NA,"06/23/2006",2006-06-23 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,NA,NA,NA,NA,"07/09/2006",2006-07-09 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,NA,NA,NA,NA,"02/28/2007",2007-02-28 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,NA,NA,NA,NA,"04/02/2007",2007-04-02 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,NA,NA,NA,NA,"04/25/2007",2007-04-25 12:00:00,NA
"464R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"07/18/2007",2007-07-18 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"04/29/2008",2008-04-29 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,NA,NA,NA,NA,"06/13/2008",2008-06-13 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/14/2008",2008-07-14 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/15/2008",2008-07-15 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/16/2008",2008-07-16 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/21/2008",2008-07-21 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/22/2008",2008-07-22 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/24/2008",2008-07-24 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/25/2008",2008-07-25 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/26/2008",2008-07-26 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/27/2008",2008-07-27 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/29/2008",2008-07-29 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/30/2008",2008-07-30 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/31/2008",2008-07-31 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"12/08/2008",2008-12-08 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"12/15/2008",2008-12-15 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"12/19/2008",2008-12-19 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"12/23/2008",2008-12-23 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"12/24/2008",2008-12-24 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"12/29/2008",2008-12-29 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"12/30/2008",2008-12-30 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"12/31/2008",2008-12-31 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"01/03/2009",2009-01-03 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"01/24/2009",2009-01-24 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"02/04/2009",2009-02-04 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"02/20/2009",2009-02-20 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"03/10/2009",2009-03-10 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"03/11/2009",2009-03-11 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"03/16/2009",2009-03-16 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"03/19/2009",2009-03-19 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"03/20/2009",2009-03-20 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"03/21/2009",2009-03-21 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"03/27/2009",2009-03-27 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"03/30/2009",2009-03-30 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"04/04/2009",2009-04-04 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"04/13/2009",2009-04-13 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"05/01/2009",2009-05-01 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"05/02/2009",2009-05-02 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"05/04/2009",2009-05-04 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"05/13/2009",2009-05-13 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"05/14/2009",2009-05-14 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1538,NA,NA,NA,NA,"05/15/2009",2009-05-15 15:38:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"05/19/2009",2009-05-19 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"05/23/2009",2009-05-23 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"05/25/2009",2009-05-25 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"05/30/2009",2009-05-30 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"06/02/2009",2009-06-02 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"06/03/2009",2009-06-03 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"06/17/2009",2009-06-17 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"06/18/2009",2009-06-18 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"06/19/2009",2009-06-19 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"06/20/2009",2009-06-20 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"06/22/2009",2009-06-22 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"06/23/2009",2009-06-23 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"06/24/2009",2009-06-24 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"06/25/2009",2009-06-25 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"06/28/2009",2009-06-28 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"06/29/2009",2009-06-29 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/01/2009",2009-07-01 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/02/2009",2009-07-02 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/03/2009",2009-07-03 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/04/2009",2009-07-04 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/06/2009",2009-07-06 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/09/2009",2009-07-09 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/11/2009",2009-07-11 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/12/2009",2009-07-12 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/13/2009",2009-07-13 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/14/2009",2009-07-14 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/16/2009",2009-07-16 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/17/2009",2009-07-17 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/18/2009",2009-07-18 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/30/2009",2009-07-30 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"08/04/2009",2009-08-04 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"08/05/2009",2009-08-05 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"08/08/2009",2009-08-08 12:00:00,NA
"464R","SEA LION CAVES",NA,"OREGON",1200,NA,NA,NA,NA,"03/10/2010",2010-03-10 12:00:00,NA
"464R","ROGUE REEF",NA,"OREGON",1200,NA,NA,NA,NA,"07/27/2010",2010-07-27 12:00:00,NA
"464Y","CARMANAH POINT",NA,"BC",1200,NA,"J",NA,NA,"09/08/2017",2017-09-08 12:00:00,NA
"464Y","E BODELTEH ISLAND",NA,"WASH",1200,NA,"J",NA,NA,"10/27/2017",2017-10-27 12:00:00,NA
"465R","PYRAMID ROCK",NA,"OREGON",900,"UNK","P",NA,NA,"07/22/2005",2005-07-22 09:00:00,NA
"465R","PYRAMID ROCK",NA,"OREGON",1658,"UNK","P",NA,NA,"07/28/2005",2005-07-28 16:58:00,NA
"465R","PYRAMID ROCK",NA,"OREGON",1612,"UNK","P",NA,NA,"07/29/2005",2005-07-29 16:12:00,NA
"465R","PYRAMID ROCK",NA,"OREGON",1135,"UNK","P",NA,NA,"07/31/2005",2005-07-31 11:35:00,NA
"465R","PYRAMID ROCK",NA,"OREGON",1010,"UNK","P",NA,NA,"08/01/2005",2005-08-01 10:10:00,NA
"465R","PYRAMID ROCK",NA,"OREGON",1916,"UNK","P",NA,NA,"08/04/2005",2005-08-04 19:16:00,NA
"465R","PYRAMID ROCK",NA,"OREGON",1244,"UNK","P",NA,NA,"08/22/2005",2005-08-22 12:44:00,NA
"465R","PYRAMID ROCK",NA,"OREGON",1637,"UNK","P",NA,NA,"08/27/2005",2005-08-27 16:37:00,NA
"465R","PYRAMID ROCK",NA,"OREGON",1249,"UNK","P",NA,NA,"08/30/2005",2005-08-30 12:49:00,NA
"465R","PYRAMID ROCK",NA,"OREGON",1212,"UNK","P",NA,NA,"08/31/2005",2005-08-31 12:12:00,NA
"465R","PYRAMID ROCK",NA,"OREGON",1604,"UNK","P",NA,NA,"09/01/2005",2005-09-01 16:04:00,NA
"465R","PYRAMID ROCK",NA,"OREGON",1000,"UNK","P",NA,NA,"09/02/2005",2005-09-02 10:00:00,NA
"465R","PYRAMID ROCK",NA,"OREGON",1448,"UNK","P",NA,NA,"09/03/2005",2005-09-03 14:48:00,NA
"465R","PYRAMID ROCK",NA,"OREGON",1200,"UNK","P",NA,NA,"09/06/2005",2005-09-06 12:00:00,NA
"465R","PYRAMID ROCK",NA,"OREGON",800,"UNK","P",NA,NA,"09/13/2005",2005-09-13 08:00:00,NA
"465R","PYRAMID ROCK",NA,"OREGON",1310,"UNK","P",NA,NA,"09/16/2005",2005-09-16 13:10:00,NA
"465R","PYRAMID ROCK",NA,"OREGON",1456,"UNK","P",NA,NA,"09/17/2005",2005-09-17 14:56:00,NA
"465R","PYRAMID ROCK",NA,"OREGON",0,NA,NA,NA,NA,"09/29/2005",2005-09-29 00:00:00,NA
"465R","CASCADE HEAD",NA,"OREGON",0,NA,NA,NA,NA,"11/17/2005",2005-11-17 00:00:00,NA
"465R","CASCADE HEAD",NA,"OREGON",1200,"UNK","P",NA,NA,"11/19/2005",2005-11-19 12:00:00,NA
"465R","CASCADE HEAD",NA,"OREGON",0,NA,NA,NA,NA,"11/23/2005",2005-11-23 00:00:00,NA
"466R","PYRAMID ROCK",NA,"OREGON",1237,"UNK","P",NA,NA,"07/23/2005",2005-07-23 12:37:00,NA
"466R","PYRAMID ROCK",NA,"OREGON",1934,"UNK","P",NA,NA,"07/28/2005",2005-07-28 19:34:00,NA
"466R","PYRAMID ROCK",NA,"OREGON",1747,"UNK","P",NA,NA,"07/31/2005",2005-07-31 17:47:00,NA
"466R","PYRAMID ROCK",NA,"OREGON",1351,"UNK","P",NA,NA,"08/02/2005",2005-08-02 13:51:00,NA
"466R","PYRAMID ROCK",NA,"OREGON",1848,"UNK","P",NA,NA,"08/07/2005",2005-08-07 18:48:00,NA
"466R","PYRAMID ROCK",NA,"OREGON",1149,"UNK","P",NA,NA,"08/08/2005",2005-08-08 11:49:00,NA
"466R","PYRAMID ROCK",NA,"OREGON",1302,"UNK","P",NA,NA,"08/09/2005",2005-08-09 13:02:00,NA
"466R","PYRAMID ROCK",NA,"OREGON",1207,"UNK","P",NA,NA,"08/16/2005",2005-08-16 12:07:00,NA
"466R","PYRAMID ROCK",NA,"OREGON",1131,"UNK","P",NA,NA,"08/17/2005",2005-08-17 11:31:00,NA
"466R","PYRAMID ROCK",NA,"OREGON",1000,"UNK","P",NA,NA,"08/20/2005",2005-08-20 10:00:00,NA
"466R","PYRAMID ROCK",NA,"OREGON",1323,"UNK","P",NA,NA,"08/22/2005",2005-08-22 13:23:00,NA
"466R","PYRAMID ROCK",NA,"OREGON",1007,"UNK","P",NA,NA,"08/23/2005",2005-08-23 10:07:00,NA
"466R","PYRAMID ROCK",NA,"OREGON",1340,"UNK","P",NA,NA,"08/27/2005",2005-08-27 13:40:00,NA
"466R","PYRAMID ROCK",NA,"OREGON",1057,"UNK","P",NA,NA,"08/31/2005",2005-08-31 10:57:00,NA
"466R","PYRAMID ROCK",NA,"OREGON",1000,"UNK","P",NA,NA,"09/02/2005",2005-09-02 10:00:00,NA
"466R","PYRAMID ROCK",NA,"OREGON",1741,"UNK","P",NA,NA,"09/03/2005",2005-09-03 17:41:00,NA
"466R","PYRAMID ROCK",NA,"OREGON",1200,"UNK","P",NA,NA,"09/06/2005",2005-09-06 12:00:00,NA
"466R","PYRAMID ROCK",NA,"OREGON",800,"UNK","P",NA,NA,"09/13/2005",2005-09-13 08:00:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1041,"UNK","P",NA,NA,"07/23/2005",2005-07-23 10:41:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1317,"UNK","P",NA,NA,"07/28/2005",2005-07-28 13:17:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1509,"UNK","P",NA,NA,"07/29/2005",2005-07-29 15:09:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1207,"UNK","P",NA,NA,"07/31/2005",2005-07-31 12:07:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1843,"UNK","P",NA,NA,"08/01/2005",2005-08-01 18:43:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1540,"UNK","P",NA,NA,"08/02/2005",2005-08-02 15:40:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1515,"UNK","P",NA,NA,"08/03/2005",2005-08-03 15:15:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1751,"UNK","P",NA,NA,"08/05/2005",2005-08-05 17:51:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1151,"UNK","P",NA,NA,"08/08/2005",2005-08-08 11:51:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1951,"UNK","P",NA,NA,"08/10/2005",2005-08-10 19:51:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1001,"UNK","P",NA,NA,"08/11/2005",2005-08-11 10:01:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1413,"UNK","P",NA,NA,"08/12/2005",2005-08-12 14:13:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1413,"UNK","P",NA,NA,"08/13/2005",2005-08-13 14:13:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1828,"UNK","P",NA,NA,"08/14/2005",2005-08-14 18:28:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1000,"UNK","P",NA,NA,"08/15/2005",2005-08-15 10:00:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1152,"UNK","P",NA,NA,"08/16/2005",2005-08-16 11:52:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1429,"UNK","P",NA,NA,"08/17/2005",2005-08-17 14:29:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1044,"UNK","P",NA,NA,"08/18/2005",2005-08-18 10:44:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1921,"UNK","P",NA,NA,"08/19/2005",2005-08-19 19:21:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1202,"UNK","P",NA,NA,"08/22/2005",2005-08-22 12:02:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1441,"UNK","P",NA,NA,"08/23/2005",2005-08-23 14:41:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1116,"UNK","P",NA,NA,"08/24/2005",2005-08-24 11:16:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1250,"UNK","P",NA,NA,"08/27/2005",2005-08-27 12:50:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",944,"UNK","P",NA,NA,"08/31/2005",2005-08-31 09:44:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1000,"UNK","P",NA,NA,"09/02/2005",2005-09-02 10:00:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",800,"UNK","P",NA,NA,"09/13/2005",2005-09-13 08:00:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1722,"UNK","P",NA,NA,"09/17/2005",2005-09-17 17:22:00,NA
"467R","CAPE ARAGO",NA,"OREGON",1110,"UNK","P",NA,NA,"10/13/2005",2005-10-13 11:10:00,NA
"467R","CARROLL ISLAND",NA,"WASH",1332,NA,NA,NA,NA,"12/08/2005",2005-12-08 13:32:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"05/26/2006",2006-05-26 12:00:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"07/03/2006",2006-07-03 12:00:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"08/16/2006",2006-08-16 12:00:00,NA
"467R","CARROLL ISLAND",NA,"WASH",1145,NA,NA,NA,NA,"04/03/2007",2007-04-03 11:45:00,NA
"467R","W BODELTEH ISLAND",NA,"WASH",522,"F","J",NA,NA,"07/27/2007",2007-07-27 05:22:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"09/08/2007",2007-09-08 12:00:00,NA
"467R","TATOOSH ISLAND",NA,"WASH",1400,"UNK","J",NA,NA,"09/12/2007",2007-09-12 14:00:00,NA
"467R","CARROLL ISLAND",NA,"WASH",1330,NA,NA,NA,NA,"04/03/2008",2008-04-03 13:30:00,NA
"467R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/27/2008",2008-07-27 12:00:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"08/01/2008",2008-08-01 12:00:00,NA
"467R","W BODELTEH ISLAND",NA,"WASH",1512,NA,NA,NA,NA,"01/22/2009",2009-01-22 15:12:00,NA
"467R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"01/28/2009",2009-01-28 12:00:00,NA
"467R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"04/20/2009",2009-04-20 12:00:00,NA
"467R","SEA LION CAVES",NA,"OREGON",1200,NA,NA,NA,NA,"06/08/2009",2009-06-08 12:00:00,NA
"467R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"06/09/2009",2009-06-09 12:00:00,NA
"467R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"06/12/2009",2009-06-12 12:00:00,NA
"467R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"06/14/2009",2009-06-14 12:00:00,NA
"467R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"06/18/2009",2009-06-18 12:00:00,NA
"467R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"06/19/2009",2009-06-19 12:00:00,NA
"467R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/29/2009",2009-07-29 12:00:00,NA
"467R","SAINT GEORGE REEF N SEAL ROCK",NA,"CALIF",1200,NA,NA,NA,NA,"10/16/2009",2009-10-16 12:00:00,NA
"467R","CARROLL ISLAND",NA,"WASH",1200,NA,NA,NA,NA,"05/06/2010",2010-05-06 12:00:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1629,"F","A",NA,NA,"08/17/2010",2010-08-17 16:29:00,NA
"467R","CARROLL ISLAND",NA,"WASH",1200,NA,NA,NA,NA,"09/30/2010",2010-09-30 12:00:00,NA
"467R","FOLGER ISLAND",NA,"BC",1200,NA,NA,NA,NA,"10/17/2010",2010-10-17 12:00:00,NA
"467R","GUANO ROCK",NA,"WASH",1200,NA,NA,NA,NA,"11/04/2010",2010-11-04 12:00:00,NA
"467R","SEA LION ROCK JAGGED ISLAND",NA,"WASH",1200,NA,NA,NA,NA,"05/18/2011",2011-05-18 12:00:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"06/11/2011",2011-06-11 12:00:00,NA
"467R","PATRICKS POINT",NA,"CALIF",1200,NA,NA,NA,NA,"06/25/2011",2011-06-25 12:00:00,NA
"467R","READING ROCK",NA,"CALIF",1200,NA,NA,NA,NA,"06/29/2011",2011-06-29 12:00:00,NA
"467R","SAINT GEORGE REEF S SEAL ROCK",NA,"CALIF",1200,NA,NA,NA,NA,"09/04/2011",2011-09-04 12:00:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"09/05/2011",2011-09-05 12:00:00,NA
"467R","SAINT GEORGE REEF S SEAL ROCK",NA,"CALIF",1200,NA,NA,NA,NA,"09/14/2011",2011-09-14 12:00:00,NA
"467R","CARROLL",NA,"WASH",1339,NA,NA,NA,NA,"05/07/2012",2012-05-07 13:39:00,NA
"467R","PACHENA",NA,"BC",1200,"F","A",NA,NA,"05/30/2012",2012-05-30 12:00:00,NA
"467R","PACHENA",NA,"BC",1200,"F","J",NA,NA,"05/31/2012",2012-05-31 12:00:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/09/2012",2012-07-09 12:00:00,NA
"467R","CARROLL ISLAND",NA,"WASH",1200,"F","A",NA,NA,"12/10/2012",2012-12-10 12:00:00,NA
"467R","CARROLL ISLAND",NA,"WASH",1200,"F","A",NA,NA,"02/14/2013",2013-02-14 12:00:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"06/09/2013",2013-06-09 12:00:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"06/11/2013",2013-06-11 12:00:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"06/21/2013",2013-06-21 12:00:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"08/01/2013",2013-08-01 12:00:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"09/11/2013",2013-09-11 12:00:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"06/24/2014",2014-06-24 12:00:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/12/2014",2014-07-12 12:00:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/22/2014",2014-07-22 12:00:00,NA
"467R","PACHENA",NA,"BC",1200,"F","A",NA,NA,"10/17/2015",2015-10-17 12:00:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",0,"F",NA,NA,NA,"06/10/2016",2016-06-10 00:00:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"06/14/2017",2017-06-14 12:00:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"06/25/2017",2017-06-25 12:00:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/06/2017",2017-07-06 12:00:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"08/05/2017",2017-08-05 12:00:00,NA
"467R","PYRAMID ROCK",NA,"OREGON",0,"F",NA,NA,NA,"08/25/2017",2017-08-25 00:00:00,NA
"469R","PYRAMID ROCK",NA,"OREGON",1754,"UNK","P",NA,NA,"07/24/2005",2005-07-24 17:54:00,NA
"469R","PYRAMID ROCK",NA,"OREGON",958,"UNK","P",NA,NA,"07/28/2005",2005-07-28 09:58:00,NA
"469R","PYRAMID ROCK",NA,"OREGON",1427,"UNK","P",NA,NA,"07/29/2005",2005-07-29 14:27:00,NA
"469R","PYRAMID ROCK",NA,"OREGON",1323,"UNK","P",NA,NA,"07/31/2005",2005-07-31 13:23:00,NA
"469R","PYRAMID ROCK",NA,"OREGON",1415,"UNK","P",NA,NA,"08/05/2005",2005-08-05 14:15:00,NA
"469R","PYRAMID ROCK",NA,"OREGON",1142,"UNK","P",NA,NA,"08/09/2005",2005-08-09 11:42:00,NA
"469R","PYRAMID ROCK",NA,"OREGON",1434,"UNK","P",NA,NA,"08/10/2005",2005-08-10 14:34:00,NA
"469R","PYRAMID ROCK",NA,"OREGON",1523,"UNK","P",NA,NA,"08/11/2005",2005-08-11 15:23:00,NA
"469R","PYRAMID ROCK",NA,"OREGON",1259,"UNK","P",NA,NA,"08/13/2005",2005-08-13 12:59:00,NA
